firm_crd,firm_name,entity_id,schedule,name,jurisdiction,title_or_status,date,ownership_code,control_person,is_entity,relationship_type
104601,"FDX ADVISORS, INC.",1528,A,"BCPE PEQUOD INVESTOR, LP",DE,"BCPE PEQUOD TOPCO, LP",OWNER,D,Y,True,wholly_owned
104623,AVITY INVESTMENT MANAGEMENT INC.,7701,A,"DUNCAN, HOWARD, PARK",I,PRESIDENT & TREASURER,07/2023,C,Y,False,parent_brand
104623,AVITY INVESTMENT MANAGEMENT INC.,7701,A,"LONG, EDWARD, CHARLES",I,EXECUTIVE VICE PRESIDENT & SECRETARY,12/2005,C,Y,False,parent_brand
104623,AVITY INVESTMENT MANAGEMENT INC.,7701,A,"WARD, CHRISTOPHER, D",I,"VICE PRESIDENT, PRINCIPAL, & CHIEF COMPLIANCE OFFICER",02/2025,B,Y,False,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,"NUVEEN CONSOLIDATED, LLC",DE,MANAGING MEMBER,11/2025,E,Y,True,wholly_owned
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,"MOGAVERO, ERIK, PETER",I,CHIEF COMPLIANCE OFFICER,08/2017,NA,Y,False,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,"Whitten, Cinda, Dawn",I,HEAD OF GLOBAL INVESTMENT OPERATIONS,,,NA,False,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,"MCCANN, JOHN, MICHAEL",I,"MANAGING DIRECTOR, GENERAL COUNSEL & ASSISTANT SECRETARY",,,NA,False,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,"JONES, NATHANAEL, PENNINGTON",I,PRESIDENT,,,NA,False,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,"NUVEEN, LLC",DE,"NUVEEN CONSOLIDATED, LLC",MEMBER,,11/2025,True,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,DE,"NUVEEN, LLC",MEMBER,,10/2014,True,
104626,"NUVEEN FUND ADVISORS, LLC",5693,A,TIAA BOARD OF GOVERNERS,DE,TEACHERS INSURANCE AND ANNUITY ASSOCIATION OF AMERICA,SHAREHOLDER,,10/2014,True,
104627,"HOWE AND RUSLING, INC.",6426,A,"CAIRNS, CRAIG, DOUGLAS",I,"PRESIDENT, CEO",03/2003,E,Y,False,wholly_owned
104627,"HOWE AND RUSLING, INC.",6426,A,"RYAN, CASEY, D.",I,VICE PRESIDENT,08/2004,A,N,False,
104627,"HOWE AND RUSLING, INC.",6426,A,"LAMBERT, EMILY, THERESE",I,"CHIEF COMPLIANCE OFFICER, VP OPERATIONS",01/2021,NA,Y,False,
104627,"HOWE AND RUSLING, INC.",6426,A,"LESTER, BRIAN, WILLIAM",I,CHIEF INVESTMENT OFFICER,12/2023,NA,N,False,
104635,DEAN INVESTMENTS,10481,A,"MILLER, STEPHEN, MICHAEL",I,,"PRESIDENT, CEO",,,False,
104635,DEAN INVESTMENTS,10481,A,"RINDLER, DEBRA, ELIZABETH",I,,SECRETARY/TREASURER/CHIEF COMPLIANCE OFFICER/CHIEF FINANCIAL OFFICER,,,False,
104635,DEAN INVESTMENTS,10481,A,"C.H. DEAN, LLC",DE,,LLC MEMBER,,,True,
104635,DEAN INVESTMENTS,10481,A,"MILLER, PAMALA, JANE",I,,"VICE PRESIDENT, CHIEF OPERATING OFFICER",,,False,
104640,"KEYSTONE FINANCIAL PLANNING, INC",267,A,"SECHLER, KEITH, L.",I,"CEO, TREASURER",08/1986,D,Y,False,wholly_owned
104640,"KEYSTONE FINANCIAL PLANNING, INC",267,A,"PALUMBO, BRIGITTE",I,CHIEF COMPLIANCE OFFICER/PRESIDENT/SECRETARY,08/2014,NA,Y,False,
104640,"KEYSTONE FINANCIAL PLANNING, INC",267,A,"BOROWIAK, LINDA, A.",I,SHAREHOLDER,08/1986,C,Y,False,parent_brand
104643,"CAPITAL ADVISORS, INC.",826,A,"BROWN, GEORGE, ANDERSON",I,PRESIDENT,12/2002,NA,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,"WILSON, JAMIE, LYNN",I,CHIEF OPERATING OFFICER AND CHIEF COMPLIANCE OFFICER,01/2025,NA,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,KEITH C. GODDARD REVOCABLE TRUST DATED 10/19/2004,DE,SHAREHOLDER,11/2006,C,Y,True,parent_brand
104643,"CAPITAL ADVISORS, INC.",826,A,"GODDARD, KEITH, CHARLES",I,CHIEF EXECUTIVE OFFICER AND CHIEF INVESTMENT OFFICER,12/2002,NA,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,"MONTGOMERY, JESSICA, LAYNE",I,CHIEF FINANCIAL OFFICER,01/2020,NA,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,"CAPITAL ADVISORS, INC. ESOP AND TRUST",DE,SHAREHOLDER,01/2016,B,Y,True,
104643,"CAPITAL ADVISORS, INC.",826,A,GEORGE ANDERSON BROWN REVOCABLE TRUST,DE,SHAREHOLDER,01/2018,B,Y,True,
104643,"CAPITAL ADVISORS, INC.",826,A,"GODDARD, KEITH, CHARLES",I,"GODDARD, KEITH, CHARLES",TRUSTEE,,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,"GODDARD, KEITH, CHARLES",I,"CAPITAL ADVISORS, INC. ESOP AND TRUST",TRUSTEE,,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,"BROWN, GEORGE, ANDERSON",I,GEORGE ANDERSON BROWN REVOCABLE TRUST,TRUSTEE,,Y,False,
104643,"CAPITAL ADVISORS, INC.",826,A,"LORTON, ROBERT, EUGENE",I,KEITH C. GODDARD SPOUSAL LIFETIME ACCESS TRUST,TRUSTEE,,Y,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"CHASE, DERWOOD, SUMNER",I,"FOUNDER & CHAIRMAN EMERITUS, DIRECTOR, SHAREHOLDER",01/2013,E,Y,False,wholly_owned
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"TUZ, PETER, WILLIAM",I,"PRESIDENT, DIRECTOR, PORTFOLIO MANAGER, SHAREHOLDER",04/2012,A,Y,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"CHASE, STUART, FURST",I,"CHAIRMAN OF THE BOARD, DIRECTOR, SHAREHOLDER",01/2013,NA,Y,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"KING, JENNIFER, LEIGH",I,"CHIEF EXECUTIVE OFFICER, CORPORATE SECRETARY, DIRECTOR, CHIEF COMPLIANCE OFFICER, SHAREHOLDER",01/2020,NA,Y,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"BURTON, EDWIN, THOMAS",I,"DIRECTOR, SHAREHOLDER",01/2012,NA,N,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"KLINTWORTH, ROBERT, C",I,"SENIOR VICE PRESIDENT, PORTFOLIO MANAGER, SHAREHOLDER",01/2020,NA,Y,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"CHASE, D, SUMNER",I,SHAREHOLDER,01/1995,NA,N,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"ALVAREZ, LUIS",I,DIRECTOR,05/2013,NA,N,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"REDINGER, CRAIG, THOMAS",I,DIRECTOR,11/2021,NA,N,False,
104648,CHASE INVESTMENT COUNSEL CORPORATION,2189,A,"GARRETT, SPENCER, JONES",I,"JUNIOR ANALYST / ASSISTANT PORTFOLIO MANAGER, SHAREHOLDER",09/2023,NA,N,False,
104649,HOERTKORN RICHARD CHARLES,7011,A,"HOERTKORN, RICHARD, CHARLES",I,SOLE PROP./CHIEF COMPLIANCE OFFICER,02/1972,E,Y,False,wholly_owned
104652,JANUS HENDERSON INVESTORS,11231,A,JANUS HENDERSON US (HOLDINGS) INC.,DE,,MANAGING MEMBER,,,True,
104652,JANUS HENDERSON INVESTORS,11231,A,JANUS HENDERSON MANAGEMENT US CORP.,DE,,MEMBER,,,True,
104652,JANUS HENDERSON INVESTORS,11231,A,"ROSENBERG, MICHELLE, ROSE",I,,PRESIDENT AND GENERAL COUNSEL,,,False,
104652,JANUS HENDERSON INVESTORS,11231,A,"MARIANI, KRISTIN, BRETT",I,,CHIEF COMPLIANCE OFFICER,,,False,
104652,JANUS HENDERSON INVESTORS,11231,A,"Schweitzer, Michael, Alan",I,,HEAD OF NORTH AMERICA AND ASIA PACIFIC CLIENT GROUP,,,False,
104652,JANUS HENDERSON INVESTORS,11231,A,"CRAWFORD, BERG, ASHTON",I,,CHIEF ACCOUNTING OFFICER,,,False,
104655,JLB & ASSOCIATES INC,2233,A,"BASHAW, JAMES, EDWARD",I,"PRESIDENT, CHIEF COMPLIANCE OFFICER",09/2017,E,Y,False,wholly_owned
104655,JLB & ASSOCIATES INC,2233,A,"SZYDLOWSKI, CHRISTOPHER, RALPH",I,SENIOR VICE PRESIDENT,09/2017,NA,Y,False,
104662,DILLON & ASSOCIATES INC,2237,A,"DILLON, JEFFREY, PHILLIP",I,PRESIDENT,12/2010,E,Y,False,wholly_owned
104662,DILLON & ASSOCIATES INC,2237,A,"GRASSE, ERIC, JOHN",I,VICE-PRESIDENT/CHIEF COMPLIANCE OFFICER,12/2004,B,Y,False,
104662,DILLON & ASSOCIATES INC,2237,A,"DILLON, VICKIE, MARIE",I,SECRETARY,05/2011,NA,Y,False,
104674,RMC INVESTMENT ADVISORS,6234,A,"HERLIHY, MICHAEL, WILLIAM",I,PRESIDENT/ CEO,01/2005,E,Y,False,wholly_owned
104674,RMC INVESTMENT ADVISORS,6234,A,"HERLIHY, WILLIAM, THOMAS",I,CHIEF COMPLIANCE OFFICER/ COO,03/2018,NA,Y,False,
104681,CORTLAND ASSOCIATES INC,3718,A,"PODLESNY, THOMAS, RAYMOND",I,CHIEF COMPLIANCE OFFICER,10/1992,C,Y,False,parent_brand
104681,CORTLAND ASSOCIATES INC,3718,A,"CAREY, WILLIAM, MCKINLEY",I,PRESIDENT,02/1989,D,Y,False,wholly_owned
104683,NPF INVESTMENT ADVISORS,10584,A,"ARVIDSON, KURT, MARVIN",I,LIMITED PARTNER,01/2002,C,Y,False,parent_brand
104683,NPF INVESTMENT ADVISORS,10584,A,"DUTCHER, CHARLES, LOUIS",I,LIMITED PARTNER,07/2014,C,Y,False,parent_brand
104683,NPF INVESTMENT ADVISORS,10584,A,"LUPO, DANIEL, JASON",I,LIMITED PARTNER,01/2019,B,Y,False,
104683,NPF INVESTMENT ADVISORS,10584,A,"BOSGRAAF, TYLER, JAY",I,LIMITED PARTNER,01/2023,B,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"HOLWERDA, STEVEN, JAMES",I,MANAGING DIRECTOR,01/1997,B,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"HOSFIELD, GEORGE, WALTER",I,CHIEF INVESTMENT OFFICER - DIRECTOR,01/2003,B,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"DORDEVIC, DEAN, MILAN",I,PRINCIPAL,01/1997,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"COLE, RALPH, WILLARD",I,DIRECTOR,01/2018,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"NORRIS, JASON, DAVID",I,DIRECTOR,02/2024,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"KOVER, EZRA, W",I,CHIEF COMPLIANCE OFFICER,09/2021,NA,N,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"AYOTTE, NATHAN, MILLER",I,PRINCIPAL,12/2021,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"HOULE, BRADLEY, HUNTER",I,PRINCIPAL,12/2021,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"FRANKEL, JOSHUA, D",I,DIRECTOR,02/2024,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"LAGO, MARY, ELIZABETH",I,PRINCIPAL,12/2021,A,Y,False,
104692,"FERGUSON WELLMAN CAPITAL MANAGEMENT, INC.",1700,A,"KINATEDER, TARI, L",I,PRINCIPAL,12/2021,A,Y,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"SCHWARTZ, GEORGE, PETER",I,EXECUTIVE CHAIRMAN,01/2024,NA,Y,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"SCHWARTZ, TIMOTHY, STEVEN",I,"PRESIDENT, CEO",01/2024,B,Y,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"STONER, CATHY, MARIE",I,"CHIEF COMPLIANCE OFFICER, VICE PRESIDENT, CHIEF FINANCIAL OFFICER",01/2014,NA,N,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"SCHWARTZ, MICHAEL, JOHN",I,EXECUTIVE VICE PRESIDENT,03/2020,B,Y,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"SCHWARTZ, ROBERT, CHRISTOPHER",I,SENIOR VICE PRESIDENT,01/2018,B,Y,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"FARRAGHER, EDWARD",I,DIRECTOR,03/2017,NA,N,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"GIBBONS, JOHN, G.",I,DIRECTOR,12/2012,NA,N,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"Nolan, Patrick, J",I,DIRECTOR,11/2023,NA,N,False,
104693,SCHWARTZ INVESTMENT COUNSEL INC,300,A,"SCHEITLER, BRANDON, SCOTT",I,SENIOR VICE PRESIDENT,01/2024,NA,N,False,
104695,"ELIOT FINKEL INVESTMENT COUNSEL, LLC",2363,A,"FINKEL, ELIOT, MICHELOW",I,MANAGING MEMBER,09/1974,E,Y,False,wholly_owned
104695,"ELIOT FINKEL INVESTMENT COUNSEL, LLC",2363,A,"FINKEL, PETER, HELLER",I,"MEMBER, CHIEF COMPLIANCE OFFICER",01/2004,NA,Y,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"SCHMIDT, ELIZABETH, NELSON",I,OWNER,12/1981,B,N,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"SOMMERFIELD, PATRICK, NELSON",I,CCO/PRESIDENT/OWNER,11/2018,B,Y,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"MERTEN, KELLY, SUE",I,SECRETARY,09/2016,NA,Y,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"SCHMIDT, JULIE, A.",I,TREASURER/OWNER,11/2017,B,Y,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"LACEY, JASON, SCOTT",I,EXECUTIVE VICE PRESIDENT,02/2020,A,Y,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"Schmidt, Karl, Sommerfield",I,OWNER/DIRECTOR,12/2021,B,Y,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"Schmidt, Joseph, Sommerfield",I,OWNER,12/2021,B,N,False,
104701,PJS INVESTMENT MANAGEMENT,11165,A,"CONGER, SCOTT, MICHAEL",I,MANAGING DIRECTOR,08/2024,NA,Y,False,
104702,WCM INVESTMENT MANAGEMENT,11228,A,"BLACK, PAUL, RUSSELL",I,,THALIA STREET PARTNERS LLC,,MEMBER,False,
104702,WCM INVESTMENT MANAGEMENT,11228,A,"WINRICH, KURT, RANDAL",I,,THALIA STREET PARTNERS LLC,,"MEMBER, ELECTED MANAGER",False,
104702,WCM INVESTMENT MANAGEMENT,11228,A,"PAYNE, SLOANE, WALLER",I,,THALIA STREET PARTNERS LLC,,ELECTED MANAGER,False,
104702,WCM INVESTMENT MANAGEMENT,11228,A,"TRIGG, MIKE, BRADY",I,,THALIA STREET PARTNERS LLC,,ELECTED MANAGER,False,
104702,WCM INVESTMENT MANAGEMENT,11228,A,NATIXIS INVESTMENT MANAGERS PARTICIPATIONS 1,FE,,"NATIXIS INVESTMENT MANAGERS, LLC",,MEMBER,True,
104702,WCM INVESTMENT MANAGEMENT,11228,A,NATIXIS INVESTMENT MANAGERS,FE,,NATIXIS INVESTMENT MANAGERS PARTICIPATIONS 1,,SHAREHOLDER,True,
104702,WCM INVESTMENT MANAGEMENT,11228,A,NATIXIS,FE,,NATIXIS INVESTMENT MANAGERS,,SHAREHOLDER,True,
104702,WCM INVESTMENT MANAGEMENT,11228,A,BPCE,FE,,NATIXIS,,SHAREHOLDER,True,
104711,TOBIAS FINANCIAL ADVISORS,3671,A,"SANEHOLTZ, MATTHEW, DAVID",I,PRESIDENT,01/2016,C,Y,False,parent_brand
104711,TOBIAS FINANCIAL ADVISORS,3671,A,"COLLADO, MARIANELA, NMN",I,CHIEF EXECUTIVE OFFICER,01/2016,D,Y,False,wholly_owned
104711,TOBIAS FINANCIAL ADVISORS,3671,A,"COLLADO, EDGAR, NMN",I,"CHIEF COMPLIANCE OFFICER, CHIEF FINANCIAL OFFICER & CHIEF OPERATIONS OFFICER",10/2017,B,Y,False,
104711,TOBIAS FINANCIAL ADVISORS,3671,A,"REALEJO, YESENIA",I,WEALTH ADVISOR,01/2024,NA,Y,False,
104715,ASSET PLANNING SERVICES INC,7654,A,"DUET, CLAUDE, PAUL",I,PRESIDENT/DIRECTOR/CHIEF COMPLIANCE OFFICER,06/1979,E,Y,False,wholly_owned
104715,ASSET PLANNING SERVICES INC,7654,A,"DUET, BRENDA, MARTINEZ",I,SECRETARY/DIRECTOR,06/1987,E,Y,False,wholly_owned
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"CARLSON, CHARLES, VON KAPFF",I,PORTFOLIO MANAGER,01/1994,A,N,False,
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"FUSTING, MICHAEL, JOSEPH",I,PORTFOLIO MANAGER,01/2021,NA,N,False,
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"GOODMAN, MICHAEL, ANDREW",I,"PORTFOLIO MANAGER, SENIOR VICE PRESIDENT, SECRETARY, DIRECTOR",09/2009,B,N,False,
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"PULCINELLA, MICHAEL, JOSEPH",I,"PORTFOLIO MANAGER, PRESIDENT, DIRECTOR",01/2021,C,Y,False,parent_brand
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"WHITE, WILLIAM, EARLE",I,"VICE PRESIDENT, NATIONAL SALES DIRECTOR, DIRECTOR",12/2002,A,N,False,
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"TRUPPI, GEORGE, A",I,"PORTFOLIO MANAGER, SENIOR VICE PRESIDENT, DIRECTOR",08/2023,C,Y,False,parent_brand
104716,CORBYN INVESTMENT MANAGEMENT INC,4401,A,"Gould, Thayne, E",I,CHIEF COMPLIANCE OFFICER,10/2025,NA,N,False,
104720,SHELTON CAPITAL MANAGEMENT,4325,A,RFS PARTNERS,DE,GENERAL PARTNER,07/1985,C,Y,True,parent_brand
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"ROGERS, STEPHEN, CRAIG",I,PRESIDENT,10/1994,C,Y,False,parent_brand
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"WALKER, BROOKS",I,LIMITED PARTNER,07/1985,A,N,False,
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"PUSCH, GREGORY, THOMAS",I,GENERAL COUNSEL AND CHIEF COMPLIANCE OFFICER,03/2017,NA,Y,False,
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"LITTLE BEAR, INC",DE,LIMITED PARTNER,10/2021,A,N,True,
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"RAINER, INC.",DE,LIMITED PARTNERSHIP,07/2024,NA,Y,True,mutual_structure
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"RICHARD F SHELTON, INC.",DE,RFS PARTNERS,GENERAL PARTNER,C,Y,True,parent_brand
104720,SHELTON CAPITAL MANAGEMENT,4325,A,RICHARD F. SHELTON IRREVOCABLE TRUST,DE,"RICHARD F SHELTON, INC.",CONTROLLING ENTITY,C,Y,True,parent_brand
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"ROGERS, CELIA, SHELTON",I,RICHARD F. SHELTON IRREVOCABLE TRUST,TRUSTEE,C,Y,False,parent_brand
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"CUTTER, CURTIS, BROOKS",I,RICHARD F. SHELTON IRREVOCABLE TRUST,TRUSTEE,C,Y,False,parent_brand
104720,SHELTON CAPITAL MANAGEMENT,4325,A,"ROGERS, STEPHEN, CRAIG",I,RICHARD F. SHELTON IRREVOCABLE TRUST,TRUSTEE,C,Y,False,parent_brand
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"CLAPP, CHARLES, ELMER",I,"MEMBER, PRESIDENT, DIRECTOR",01/2001,B,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"HOWLAND, WESTON",I,"MEMBER, CEO, DIRECTOR",01/1992,B,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"QUIGLEY, MAUREEN, ELIZABETH",I,"MEMBER, CCO",01/2015,A,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"DIXON, PETER, H.",I,"MEMBER, CIO",10/2019,B,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"DUPEE, ANDREW, WILLIAM",I,MEMBER,01/2015,A,N,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"GIBBS, TRACY, ALEXANDRA",I,"MEMBER, DIRECTOR",01/2015,B,N,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"CROCKER, NICHOLAS, BEGELOW",I,MEMBER,10/2019,A,N,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"MACRITCHIE, DANIELLA, ANN",I,"MEMBER, COO",01/2023,A,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"HOWLAND CAPITAL MANAGEMENT, INC.",DE,SHAREHOLDER,01/2012,B,N,True,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"BEATTY, CAROLYN, M",I,DIRECTOR,01/2022,NA,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"ADLER, RICHARD, HOWARD",I,DIRECTOR,01/2018,NA,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"TULLY, CAROL",I,DIRECTOR,01/2023,NA,Y,False,
104726,HOWLAND CAPITAL MANAGEMENT LLC,2963,A,"BUTT, FAISAL",I,MEMBER,01/2025,NA,N,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"BOWLES, KEITH, JOHN",I,PRESIDENT/CHIEF OPERATING OFFICER,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"KITTNER, ERIC, MICHAEL",I,CEO & BOARD CHAIR,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"KRUGER, ADAM, CHARLES",I,CHIEF COMPLIANCE OFFICER,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"KELSEN, ANDREW, KRISTIAN",I,CHIEF INVESTMENT OFFICER,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"BARRALE, AMANDA, CLAIRE",I,CHIEF PLATFORM OFFICER,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"SHERMAN, DAN, GEORGE",I,CHIEF TECHNOLOGY OFFICER,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"Wilkinson, Bethany, Ann",I,CHIEF TALENT OFFICER,,,NA,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"KITTNER, ERIC, MICHAEL",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2016,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"MCGINNIS, PATRICK, JOSEPH",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2017,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"SHEEHAN, JOSEPH, COLEMAN",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2019,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"WINEGRAD, KENNETH, JAKE",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2021,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"HARMON, KARA, LEIGH",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2021,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"FINERTY, LOGAN, WILLIAM",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2021,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"MACHNOWSKI, MICHAEL, DAVID",I,"MONETA GROUP, LLC",BOARD MEMBER,,01/2022,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"BAILEY, NICOLE, LYNN",I,"MONETA GROUP, LLC",BOARD MEMBER,,12/2022,False,
104727,"MONETA GROUP INVESTMENT ADVISORS, LLC",4907,A,"FREEMAN, TRAVIS, WILLIAM",I,"MONETA GROUP, LLC",BOARD MEMBER,,12/2024,False,
104728,BEATON MANAGEMENT CO INC,3565,A,"BEATON, TERRENCE, ARTHUR",I,PRESIDENT / CHIEF COMPLIANCE OFFICER,01/1990,E,Y,False,wholly_owned
104728,BEATON MANAGEMENT CO INC,3565,A,"MANNING, LISA, ANNE",I,DIRECTOR,01/1990,NA,N,False,
104728,BEATON MANAGEMENT CO INC,3565,A,"BEATON, THOMAS, DANIEL",I,DIRECTOR,01/1990,NA,N,False,
104729,GREENHAVEN ASSOCIATES INC,8450,A,"WACHENHEIM, EDGAR",I,"CHAIRMAN, CHIEF FINANCIAL OFFICER & CHIEF COMPLIANCE OFFICER",01/1988,D,Y,False,wholly_owned
104729,GREENHAVEN ASSOCIATES INC,8450,A,"WACHENHEIM, CHRIS, ANDREW",I,PRESIDENT,01/2017,B,N,False,
104729,GREENHAVEN ASSOCIATES INC,8450,A,"WACHENHEIM, LANCE, ROBERT",I,SHAREHOLDER,01/1988,B,N,False,
104729,GREENHAVEN ASSOCIATES INC,8450,A,"WAGMAN, KIM, WACHENHEIM",I,SHAREHOLDER,01/1988,B,N,False,
104729,GREENHAVEN ASSOCIATES INC,8450,A,"MCCAFFERY, AMY, WACHENHEIM",I,SHAREHOLDER,01/1988,B,N,False,
104729,GREENHAVEN ASSOCIATES INC,8450,A,"SANDBULTE, JOSHUA, BERNARD",I,CHIEF INVESTMENT OFFICER,01/2017,NA,N,False,
104729,GREENHAVEN ASSOCIATES INC,8450,A,"DAVIDOFF, ELIHU",I,VICE PRESIDENT,03/2004,NA,N,False,
104732,TERRY MCDANIEL & COMPANY,11235,A,"MCDANIEL, TERRY, PAT",I,CHAIRMAN/TRUSTEE,06/1985,D,Y,False,wholly_owned
104732,TERRY MCDANIEL & COMPANY,11235,A,"TURLINGTON, CLAUDE, KENNETH",I,PRESIDENT,10/2014,NA,N,False,
104732,TERRY MCDANIEL & COMPANY,11235,A,"MASON, DINA, RENEE",I,CHIEF COMPLIANCE OFFICER,06/2014,NA,N,False,
